Fit             Iteration       f1_ZAKtoMKK7P   f3_MKK7byZAK    k3_JNKbyMKK4    k3_JNKbyMKK7    k3_MKK4byZAK    k3_MKK7byJNK    k3_MKK7byZAK    scale_ppJNK     scale_ppMKK4    scale_ppMKK7    scale_t         
1.35113400e+00  574             1.23663010e+01  6.17039780e+01  5.87242000e-01  4.76106200e+00  6.74756000e-01  2.43730800e+00  1.23050000e-02  7.70562000e-01  9.94680000e-01  7.95706000e-01  2.61933600e+00  
1.35282600e+00  564             1.25886220e+01  6.32356530e+01  6.10071000e-01  4.76106200e+00  6.25251000e-01  2.66615500e+00  1.27430000e-02  8.15944000e-01  9.16593000e-01  8.87157000e-01  2.50446000e+00  
1.35329300e+00  577             1.79921040e+01  6.32356530e+01  6.10071000e-01  4.76106200e+00  7.34534000e-01  2.58726200e+00  1.27430000e-02  8.86958000e-01  8.85181000e-01  9.74389000e-01  2.50446000e+00  
1.35357900e+00  591             1.79921040e+01  6.32356530e+01  5.87242000e-01  4.76106200e+00  7.73292000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  8.73126000e-01  9.74389000e-01  2.72319700e+00  
1.35371900e+00  516             1.23663010e+01  6.56517590e+01  6.10071000e-01  5.13132500e+00  4.52291000e-01  4.32769900e+00  1.27430000e-02  7.70562000e-01  1.36227700e+00  7.74087000e-01  2.29400800e+00  
1.35437100e+00  532             1.17504040e+01  6.32356530e+01  5.87242000e-01  5.32344100e+00  8.18519000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  8.56380000e-01  7.86997000e-01  2.29400800e+00  
1.35467100e+00  628             1.89736850e+01  6.17039780e+01  5.93873000e-01  4.83839900e+00  6.74756000e-01  2.58726200e+00  1.27430000e-02  7.82778000e-01  9.17738000e-01  8.46714000e-01  2.61933600e+00  
1.35471500e+00  684             1.91666450e+01  6.32356530e+01  5.87242000e-01  4.87717200e+00  4.25848000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.36829400e+00  9.74389000e-01  2.72319700e+00  
1.35476800e+00  620             2.06528320e+01  6.32356530e+01  6.09666000e-01  5.13132500e+00  7.07976000e-01  4.32769900e+00  1.27430000e-02  7.05775000e-01  9.09539000e-01  9.27676000e-01  2.29400800e+00  
1.35490400e+00  655             1.91666450e+01  6.32356530e+01  6.09666000e-01  5.13132500e+00  6.96822000e-01  9.46132000e-01  1.27430000e-02  7.77703000e-01  8.39413000e-01  9.27676000e-01  2.46487100e+00  
1.35547000e+00  530             1.79921040e+01  6.32356530e+01  5.65689000e-01  5.13132500e+00  4.72724000e-01  2.58726200e+00  1.27430000e-02  7.70562000e-01  1.36227700e+00  7.74087000e-01  2.29400800e+00  
1.35558400e+00  773             1.91666450e+01  6.32356530e+01  5.56561000e-01  5.13132500e+00  4.72724000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.36227700e+00  8.67920000e-01  2.55631600e+00  
1.35576400e+00  554             1.23663010e+01  6.32356530e+01  6.44909000e-01  5.13132500e+00  4.52291000e-01  4.32769900e+00  1.27430000e-02  8.14560000e-01  1.36829400e+00  7.74087000e-01  2.52939600e+00  
1.35607600e+00  473             1.79921040e+01  6.32356530e+01  6.10071000e-01  4.76106200e+00  6.74756000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  8.73126000e-01  9.74389000e-01  2.72319700e+00  
1.35669300e+00  557             1.91666450e+01  6.13392630e+01  6.09666000e-01  5.13132500e+00  7.21925000e-01  4.32769900e+00  1.27430000e-02  7.18081000e-01  9.36165000e-01  9.27676000e-01  2.72319700e+00  
1.35695700e+00  450             1.23663010e+01  6.32356530e+01  6.10071000e-01  5.13132500e+00  4.52291000e-01  4.32769900e+00  1.27430000e-02  7.70562000e-01  1.36227700e+00  7.74087000e-01  2.29400800e+00  
1.35733100e+00  569             1.91666450e+01  6.32356530e+01  6.09666000e-01  4.74908000e+00  6.90044000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  8.56380000e-01  8.87157000e-01  2.29400800e+00  
1.35774900e+00  457             1.23663010e+01  6.32356530e+01  6.09666000e-01  4.74908000e+00  7.00809000e-01  3.99002700e+00  1.27430000e-02  8.23202000e-01  8.56380000e-01  8.87157000e-01  2.29400800e+00  
1.35836200e+00  581             1.23663010e+01  6.32356530e+01  6.09666000e-01  4.76106200e+00  7.07976000e-01  2.58726200e+00  1.29280000e-02  7.88667000e-01  9.09881000e-01  8.22371000e-01  2.61933600e+00  
1.35864700e+00  631             1.93372760e+01  6.82969210e+01  6.10071000e-01  5.13132500e+00  4.72724000e-01  4.32769900e+00  1.27430000e-02  7.70562000e-01  1.36227700e+00  7.74087000e-01  2.52939600e+00  
1.35977500e+00  493             1.17504040e+01  6.32356530e+01  5.53075000e-01  4.88167300e+00  6.74920000e-01  9.99011000e-01  1.38260000e-02  8.81580000e-01  9.16593000e-01  8.87157000e-01  2.72319700e+00  
1.36016900e+00  596             1.91666450e+01  6.32356530e+01  6.10071000e-01  5.32344100e+00  6.74756000e-01  9.99011000e-01  1.35690000e-02  8.23202000e-01  9.17738000e-01  9.74389000e-01  2.72319700e+00  
1.36047000e+00  559             1.79921040e+01  6.32356530e+01  6.09666000e-01  4.76106200e+00  6.74756000e-01  4.32769900e+00  1.27430000e-02  8.23202000e-01  8.85181000e-01  9.74389000e-01  2.72319700e+00  
1.36339000e+00  478             1.17504040e+01  6.32356530e+01  6.10071000e-01  5.32344100e+00  7.00809000e-01  9.99011000e-01  1.27430000e-02  9.10383000e-01  8.73126000e-01  9.74389000e-01  2.49929000e+00  
1.36378200e+00  667             1.79921040e+01  6.32356530e+01  6.09666000e-01  5.32344100e+00  4.72724000e-01  4.32769900e+00  1.28780000e-02  8.23202000e-01  1.36227700e+00  7.74087000e-01  2.72319700e+00  
1.36381000e+00  535             1.91666450e+01  6.32356530e+01  6.10071000e-01  5.32344100e+00  7.07976000e-01  4.12975200e+00  1.27430000e-02  7.70562000e-01  8.52304000e-01  9.27676000e-01  2.29400800e+00  
1.36445500e+00  432             1.79921040e+01  6.32356530e+01  6.10071000e-01  5.32344100e+00  7.00809000e-01  9.99011000e-01  1.27430000e-02  9.10383000e-01  8.73126000e-01  1.02813200e+00  2.49929000e+00  
1.36453500e+00  445             1.17504040e+01  6.37956650e+01  6.09666000e-01  5.32344100e+00  4.72724000e-01  2.58726200e+00  1.27430000e-02  7.70562000e-01  1.36227700e+00  7.86997000e-01  2.12251400e+00  
1.36509600e+00  492             1.23663010e+01  6.60278760e+01  6.34282000e-01  4.76106200e+00  7.07976000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  8.85181000e-01  8.46714000e-01  2.58178200e+00  
1.36540300e+00  499             1.17504040e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  7.07976000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  9.27676000e-01  2.49929000e+00  
1.36552300e+00  413             1.69307880e+01  6.47392250e+01  5.87242000e-01  4.44100400e+00  6.74756000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  8.52304000e-01  9.74389000e-01  2.72319700e+00  
1.36563100e+00  444             1.17504040e+01  6.32356530e+01  6.10071000e-01  4.61378900e+00  7.00809000e-01  4.32769900e+00  1.16600000e-02  8.23202000e-01  8.52304000e-01  8.87157000e-01  2.49929000e+00  
1.36609000e+00  398             1.25886220e+01  6.32356530e+01  5.87242000e-01  4.76106200e+00  6.74756000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  8.52304000e-01  9.74389000e-01  2.72319700e+00  
1.36834500e+00  491             1.26153640e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  7.00809000e-01  4.32769900e+00  1.16600000e-02  8.23202000e-01  8.52304000e-01  8.87157000e-01  2.49929000e+00  
1.36860000e+00  339             1.17504040e+01  6.32356530e+01  6.10071000e-01  4.76106200e+00  8.18519000e-01  9.99011000e-01  1.27430000e-02  7.98279000e-01  8.52304000e-01  9.74389000e-01  2.72319700e+00  
1.36877700e+00  468             1.25886220e+01  6.32356530e+01  5.95546000e-01  4.76106200e+00  6.74756000e-01  4.44488800e+00  1.27430000e-02  8.37635000e-01  8.73126000e-01  9.74389000e-01  2.72319700e+00  
1.36890700e+00  481             1.23663010e+01  6.32356530e+01  6.10071000e-01  4.74908000e+00  7.00809000e-01  1.08652800e+00  1.27430000e-02  8.23202000e-01  8.03012000e-01  9.16828000e-01  2.29400800e+00  
1.36895700e+00  543             1.79921040e+01  6.32356530e+01  6.10071000e-01  5.13132500e+00  4.72724000e-01  2.58726200e+00  1.27430000e-02  7.70562000e-01  1.36227700e+00  7.22417000e-01  2.29400800e+00  
1.36937400e+00  523             1.69307880e+01  5.77268970e+01  8.45977000e-01  4.76106200e+00  7.63038000e-01  2.25255700e+00  1.27430000e-02  7.98279000e-01  8.73126000e-01  9.74389000e-01  2.73116900e+00  
1.36938600e+00  442             1.23663010e+01  6.32356530e+01  5.87242000e-01  4.76106200e+00  6.35044000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  8.85181000e-01  8.87157000e-01  2.52939600e+00  
1.36966200e+00  522             1.23663010e+01  6.32356530e+01  6.04460000e-01  4.76106200e+00  6.35044000e-01  2.54001200e+00  1.27430000e-02  8.23202000e-01  8.85181000e-01  8.87157000e-01  2.52939600e+00  
1.36988000e+00  98              1.17504040e+01  6.32356530e+01  6.10071000e-01  4.76106200e+00  8.18519000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  8.52304000e-01  9.74389000e-01  2.72319700e+00  
1.37005200e+00  438             1.69307880e+01  5.77268970e+01  8.45977000e-01  5.32344100e+00  8.56592000e-01  2.25255700e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  9.74389000e-01  2.29400800e+00  
1.37099300e+00  561             1.79921040e+01  6.32356530e+01  6.10071000e-01  4.28884000e+00  4.74708000e-01  9.99011000e-01  1.27430000e-02  7.20718000e-01  1.36227700e+00  9.74389000e-01  2.72319700e+00  
1.37176900e+00  475             1.17504040e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  7.00809000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  8.87157000e-01  2.49929000e+00  
1.37235700e+00  330             1.25886220e+01  6.32356530e+01  6.10071000e-01  4.76106200e+00  7.21925000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  9.74389000e-01  2.72319700e+00  
1.37431300e+00  411             1.17504040e+01  6.32356530e+01  6.10071000e-01  5.32344100e+00  6.74756000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  8.52304000e-01  7.86997000e-01  2.29400800e+00  
1.37439500e+00  533             1.23663010e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  6.74756000e-01  4.32769900e+00  1.29280000e-02  7.70562000e-01  9.13255000e-01  7.74087000e-01  2.46055300e+00  
1.37542200e+00  472             1.79921040e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  7.00809000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  8.52304000e-01  7.86997000e-01  2.49929000e+00  
1.37677200e+00  526             1.17504040e+01  6.32356530e+01  5.81013000e-01  5.32344100e+00  8.18519000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  9.13255000e-01  7.86997000e-01  2.55631600e+00  
1.37792400e+00  448             1.93372760e+01  6.32356530e+01  6.09666000e-01  5.32344100e+00  7.07976000e-01  2.59009400e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  8.87157000e-01  2.52939600e+00  
1.37835300e+00  437             1.23663010e+01  6.32356530e+01  5.87242000e-01  4.76106200e+00  6.74756000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  8.56380000e-01  8.46714000e-01  2.72319700e+00  
1.37914100e+00  408             1.23663010e+01  6.32356530e+01  6.09666000e-01  4.76106200e+00  7.07976000e-01  9.99011000e-01  1.29060000e-02  8.23202000e-01  8.56380000e-01  8.46714000e-01  2.72319700e+00  
1.37920400e+00  476             1.17504040e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  6.74756000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  8.52304000e-01  7.86997000e-01  2.49929000e+00  
1.37937600e+00  461             1.77056560e+01  5.89345540e+01  6.10071000e-01  4.44100400e+00  6.74756000e-01  2.25255700e+00  1.27430000e-02  7.70562000e-01  8.52304000e-01  9.74389000e-01  2.72319700e+00  
1.37939000e+00  435             1.23663010e+01  5.89345540e+01  8.81274000e-01  4.76106200e+00  6.74756000e-01  2.23523700e+00  1.27430000e-02  7.70562000e-01  8.85181000e-01  8.87157000e-01  2.59770000e+00  
1.37942800e+00  467             1.79921040e+01  6.32356530e+01  5.87242000e-01  5.32344100e+00  6.74756000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  8.52304000e-01  9.99218000e-01  2.72319700e+00  
1.38001700e+00  474             1.79731930e+01  6.73814020e+01  6.10071000e-01  4.88167300e+00  7.00809000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  8.87157000e-01  2.52939600e+00  
1.38060900e+00  392             1.79921040e+01  6.32356530e+01  6.09666000e-01  5.32344100e+00  6.74756000e-01  4.32769900e+00  1.27430000e-02  8.37635000e-01  8.73126000e-01  9.99218000e-01  2.72319700e+00  
1.38119600e+00  327             1.79921040e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  6.74756000e-01  2.40373200e+00  1.29280000e-02  7.70562000e-01  9.13255000e-01  7.86997000e-01  2.72319700e+00  
1.38129700e+00  340             1.17504040e+01  6.37956650e+01  6.09666000e-01  5.32344100e+00  8.18519000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  7.86997000e-01  2.29400800e+00  
1.38141000e+00  578             1.69307880e+01  6.47392250e+01  5.87242000e-01  4.44100400e+00  6.74756000e-01  4.32769900e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  9.74389000e-01  2.72319700e+00  
1.38169700e+00  395             1.23663010e+01  6.32356530e+01  6.10071000e-01  4.76106200e+00  6.74756000e-01  2.25255700e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  9.74389000e-01  2.72319700e+00  
1.38181900e+00  361             1.17504040e+01  6.32356530e+01  6.10071000e-01  5.32344100e+00  8.18519000e-01  4.12975200e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  7.86997000e-01  2.29400800e+00  
1.38194100e+00  415             1.79921040e+01  5.98892010e+01  6.10071000e-01  4.89552800e+00  7.00809000e-01  2.25255700e+00  1.33470000e-02  8.23202000e-01  8.52304000e-01  8.87157000e-01  2.72319700e+00  
1.38202700e+00  371             1.79921040e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  6.74756000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  8.52304000e-01  7.86997000e-01  2.52939600e+00  
1.38300200e+00  387             1.23663010e+01  6.32356530e+01  5.87242000e-01  4.76106200e+00  6.74756000e-01  9.99011000e-01  1.27430000e-02  7.82778000e-01  8.56380000e-01  8.46714000e-01  2.72319700e+00  
1.38408300e+00  302             1.69307880e+01  5.77268970e+01  8.45977000e-01  4.76106200e+00  8.18519000e-01  2.25255700e+00  1.27430000e-02  7.98279000e-01  8.52304000e-01  9.74389000e-01  2.73116900e+00  
1.38482000e+00  441             1.23663010e+01  6.32356530e+01  5.53643000e-01  4.76106200e+00  7.07976000e-01  2.40373200e+00  1.29060000e-02  8.23202000e-01  8.56380000e-01  8.46714000e-01  2.72319700e+00  
1.38527000e+00  373             1.17504040e+01  5.98892010e+01  7.91524000e-01  4.76106200e+00  7.00749000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  9.34046000e-01  7.86997000e-01  2.72319700e+00  
1.38565400e+00  503             1.23663010e+01  6.95222720e+01  6.09666000e-01  5.10327400e+00  6.74756000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  8.67520000e-01  9.27676000e-01  2.52939600e+00  
1.38584900e+00  507             1.17504040e+01  6.32356530e+01  6.09666000e-01  4.76106200e+00  7.21925000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  8.46714000e-01  2.72319700e+00  
1.38650800e+00  443             1.79921040e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  6.21805000e-01  9.99011000e-01  1.27430000e-02  8.56722000e-01  8.52304000e-01  9.74389000e-01  2.72319700e+00  
1.38680100e+00  418             1.69307880e+01  6.32356530e+01  8.45977000e-01  4.74908000e+00  7.00809000e-01  3.99002700e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  8.87157000e-01  2.29400800e+00  
1.38812600e+00  623             1.79921040e+01  6.32356530e+01  6.09666000e-01  4.76106200e+00  6.08108000e-01  2.58726200e+00  1.47610000e-02  8.23202000e-01  9.09881000e-01  9.24226000e-01  2.50446000e+00  
1.38929000e+00  434             1.17504040e+01  6.32356530e+01  6.09666000e-01  4.88167300e+00  6.74756000e-01  4.32769900e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  8.87157000e-01  2.72319700e+00  
1.38953100e+00  346             1.79921040e+01  6.32356530e+01  6.09666000e-01  5.32344100e+00  6.65898000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  8.87157000e-01  2.52939600e+00  
1.39037500e+00  629             1.79921040e+01  6.32356530e+01  5.87242000e-01  4.76106200e+00  6.74756000e-01  2.40373200e+00  1.27430000e-02  7.70562000e-01  8.85181000e-01  8.05259000e-01  2.72319700e+00  
1.39096600e+00  402             1.23663010e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  6.74756000e-01  4.32769900e+00  1.39420000e-02  8.23202000e-01  8.52304000e-01  8.87157000e-01  2.50360200e+00  
1.39123800e+00  470             1.17504040e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  8.18519000e-01  4.32769900e+00  1.17370000e-02  8.23202000e-01  8.52304000e-01  7.86997000e-01  2.49929000e+00  
1.39146700e+00  348             1.17504040e+01  6.32356530e+01  6.10071000e-01  4.76106200e+00  8.18519000e-01  9.99011000e-01  1.27430000e-02  7.39803000e-01  8.56380000e-01  8.46714000e-01  2.72319700e+00  
1.39196700e+00  702             1.73830380e+01  6.32356530e+01  6.09666000e-01  5.13132500e+00  4.72724000e-01  1.06030400e+00  1.27430000e-02  8.14560000e-01  1.36227700e+00  9.52495000e-01  2.29400800e+00  
1.39341000e+00  365             1.93306520e+01  6.91976490e+01  6.09666000e-01  4.76106200e+00  6.74756000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  8.52304000e-01  9.74389000e-01  2.72319700e+00  
1.39498700e+00  429             1.79921040e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  4.72724000e-01  2.58726200e+00  1.27430000e-02  7.10356000e-01  1.36227700e+00  7.74087000e-01  2.72319700e+00  
1.39526100e+00  498             1.79921040e+01  6.32356530e+01  6.08721000e-01  4.76106200e+00  6.74756000e-01  2.40373200e+00  1.27430000e-02  7.70562000e-01  9.13255000e-01  7.50202000e-01  2.72319700e+00  
1.39534200e+00  529             1.79921040e+01  6.63016820e+01  5.96782000e-01  4.86801700e+00  6.58043000e-01  2.58726200e+00  1.27430000e-02  8.56722000e-01  8.52304000e-01  8.87157000e-01  2.52939600e+00  
1.39553400e+00  531             1.23663010e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  4.72724000e-01  4.32769900e+00  1.27430000e-02  7.10356000e-01  1.36227700e+00  7.74087000e-01  2.72319700e+00  
1.39591700e+00  504             1.91666450e+01  6.32356530e+01  6.10071000e-01  5.32344100e+00  7.00809000e-01  2.58726200e+00  1.27430000e-02  9.10383000e-01  8.73126000e-01  9.74389000e-01  2.55631600e+00  
1.39621500e+00  536             1.23663010e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  6.35044000e-01  9.99011000e-01  1.27430000e-02  7.82778000e-01  8.56380000e-01  8.46714000e-01  2.72319700e+00  
1.39685600e+00  249             1.23663010e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  6.74756000e-01  4.32769900e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  8.46714000e-01  2.72319700e+00  
1.39849000e+00  356             1.79731930e+01  6.73814020e+01  6.10071000e-01  5.32344100e+00  6.74756000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  7.86997000e-01  2.24247700e+00  
1.39854200e+00  483             1.79921040e+01  6.32356530e+01  5.79880000e-01  5.32344100e+00  7.07976000e-01  2.59009400e+00  1.27430000e-02  8.54552000e-01  8.52304000e-01  7.74087000e-01  2.29400800e+00  
